FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED,DESCRIPTION,HISTORY
1510077,Crest Learning Center,School,WA,53,King,33,47.5718129,-122.2233143,101,331,Mercer Island,9/1/1990,12/15/2014,"4150 86th Avenue Southeast, Mercer Island, WA  98040-4121",
1510080,Overlake Hospital Medical Center,Hospital,WA,53,King,33,47.6204459,-122.1868884,45,148,Mercer Island,9/1/1990,2/4/2011,"1035 116th Avenue Northeast, Bellevue, WA  98004",
1510092,Colin Creek,Stream,WA,53,King,33,47.724266,-122.0481786,120,394,Redmond,9/1/1990,,,flows NW to Struve Creek about 0.5 mi upstream form its confluence with Bear Creek.
1510094,Juanita High School,School,WA,53,King,33,47.7151694,-122.1988137,37,121,Kirkland,9/1/1990,12/15/2014,"10601 Northeast 132nd Street, Kirkland, WA  98034-2872",
1510101,Dimmitt Middle School,School,WA,53,King,33,47.4924183,-122.2317892,127,417,Renton,9/1/1990,9/15/2010,"12320 80th Avenue South, Seattle, WA  98178",
1510102,Earlington Elementary School,School,WA,53,King,33,47.498394,-122.2486842,104,341,Renton,9/1/1990,9/15/2010,"11680 Renton Avenue South, Seattle, WA  98178",
1510108,Evergreen Hospital Medical Center,Hospital,WA,53,King,33,47.7145649,-122.1794479,54,177,Kirkland,9/1/1990,2/4/2011,"12040 Northeast 128th Street, Kirkland, WA  98034",
1510110,Overlake School,School,WA,53,King,33,47.6953189,-122.065975,109,358,Redmond,9/1/1990,9/15/2010,"20301 Northeast 108th Street, Redmond, WA  98053",
1510112,Community School,School,WA,53,King,33,47.6637131,-122.1908385,98,322,Kirkland,9/1/1990,12/15/2014,"11133 Northeast 65th Street, Kirkland, WA  98033",
1510115,Kentridge High School,School,WA,53,King,33,47.4168418,-122.1739783,152,499,Renton,9/1/1990,9/15/2010,"12430 Southeast 208th Street, Kent, WA  98031-2299",
1510121,Meridian Middle School,School,WA,53,King,33,47.3918269,-122.1804714,154,505,Renton,9/1/1990,9/15/2010,"23480 120th Avenue Southeast, Kent, WA  98031-3612",
1510142,Kent - Meridian High School,School,WA,53,King,33,47.3737225,-122.2072754,116,381,Auburn,9/1/1990,9/15/2010,"10020 Southeast 256th Street, Kent, WA  98031",
1510145,Northshore Junior High School,School,WA,53,King,33,47.7429329,-122.1798089,100,328,Kirkland,9/1/1990,12/15/2014,"12101 Northeast 160th Street, Bothell, WA  98011-4198",
1510156,Holy Family School,School,WA,53,King,33,47.516958,-122.3594763,119,390,Seattle South,9/1/1990,12/15/2014,"9615 20th Avenue Southwest, Seattle, WA  98106",
1510160,Rainier Beach High School,School,WA,53,King,33,47.5245262,-122.26631,10,33,Seattle South,9/1/1990,12/15/2014,"8815 Seward Park Avenue South, Seattle, WA  98118",
1510174,Mount View Elementary School,School,WA,53,King,33,47.5064018,-122.350824,123,404,Seattle South,9/1/1990,12/15/2014,"10811 12th Avenue Southwest, Seattle, WA  98146",
1510175,West Seattle General Hospital (historical),Hospital,WA,53,King,33,47.5353763,-122.3665155,104,341,Seattle South,9/1/1990,11/27/2006,,Closed in 1990
1510177,Seattle Community College - South Campus,School,WA,53,King,33,47.5474996,-122.3526716,98,322,Seattle South,9/1/1990,12/15/2014,"6000 16th Avenue Southwest, Seattle, WA  98106",
1510179,Saint Edward Parish School,School,WA,53,King,33,47.5507006,-122.279205,62,203,Seattle South,9/1/1990,12/15/2014,"4200 South Mead Street, Seattle, WA  98118",
1510181,Our Lady of Guadalupe School,School,WA,53,King,33,47.5388654,-122.3759884,153,502,Duwamish Head,9/1/1990,12/15/2014,"3401 Southwest Myrtle Street, Seattle, WA  98126",
1510185,July Ridge Trail,Trail,WA,53,Garfield,23,46.1007043,-117.504902,1686,5531,Diamond Peak,9/1/1990,,Trail continues in distinct segments: Low Saddle Trail and West Menatchee Trail,
1510189,Edmonds Community College,School,WA,53,Snohomish,61,47.8155512,-122.3279231,137,449,Edmonds East,9/1/1990,9/15/2010,"20000 68th Avenue West, Lynnwood, WA  98036",
1510226,Swedish Medical Center Cherry Hill Campus,Hospital,WA,53,King,33,47.6072371,-122.3093867,106,348,Seattle South,9/1/1990,2/4/2011,"500 17th Avenue, Seattle, WA  98122",
1510227,O'Dea High School,School,WA,53,King,33,47.6080926,-122.3250699,99,325,Seattle South,9/1/1990,12/15/2014,"802 Terry Avenue, Seattle, WA  98104",
1510230,Hamlin Robinson School,School,WA,53,King,33,47.613288,-122.3095648,125,410,Seattle South,9/1/1990,12/15/2014,"1700 East Union Street, Seattle, WA  98122",
1510233,Epiphany School,School,WA,53,King,33,47.6181802,-122.2871756,67,220,Seattle South,9/1/1990,12/15/2014,"3710 East Howell Street, Seattle, WA  98122",
1510235,The Bush School,School,WA,53,King,33,47.6228901,-122.2885332,38,125,Seattle South,9/1/1990,12/15/2014,"3400 East Harrison Street, Seattle, WA  98112",
1510236,Martin Luther King Jr School,School,WA,53,King,33,47.6230963,-122.2907039,37,121,Seattle South,9/1/1990,12/15/2014,"3201 East Republican Street, Seattle, WA  98112-4220",
1510237,Seattle World School,School,WA,53,King,33,47.6219517,-122.305351,109,358,Seattle South,9/1/1990,12/15/2014,"301 21st Avenue East, Seattle, WA  98112",
1510379,The Dalles Municipal Airport,Airport,WA,53,Klickitat,39,45.618176,-121.172571,68,223,The Dalles South,11/1/1990,,"The Dalles (city) is in Oregon, but the municipal airport is in Washington.",
1510386,Des Moines Beach,Beach,WA,53,King,33,47.4039883,-122.3304015,5,16,Des Moines,1/1/1991,,"On Puget Sound, in the City of Des Moines.",
1510391,Bean Canyon,Valley,WA,53,Lincoln,43,47.8146018,-118.3169303,422,1384,Olsen Canyon,9/10/1979,,"Trends SW 4 km (2.5 mi) then SSE to Hawk Creek, 21.7 km (13.5 mi) NW of Davenport.",
1510393,Big Tykel Cove,Bay,WA,53,Thurston,67,47.1009294,-122.93292,0,0,Tumwater,12/31/1992,10/12/2007,"Located in Budd Inlet, 2.1 km (1.3 mi) ESE of Flapjack Point and 10.5 km (6.5 mi) N of Tumwater.",
1510395,Curley Creek,Stream,WA,53,Kitsap,35,47.5234303,-122.546244,1,3,Bremerton East,12/31/1992,,"Flows N to Long Lake exiting at the NE tip, then flows NE to Yukon Harbor at the western side of South Colby.","Named for ""Curley"", a Suquamish Native American, who was well known among his people as a ""good man of speech""."
1510400,Lake Geneva,Lake,WA,53,King,33,47.2915341,-122.2813074,113,371,Poverty Bay,12/31/1992,6/28/2011,1.6 km (1 mi) SE of North Lake and 2.4 km (1.5 mi) NW of Algona.,Named for Lake Geneva in Switzerland.
1510407,Monaghan Creek,Stream,WA,53,Ferry,19,48.0915523,-118.2533224,391,1283,Miller Mountain,9/10/1979,,"Flows SE through Grant Canyon to Franklin D. Roosevelt Lake, 4.8 km (3 mi) SW of Hunters.",
1510409,Pipers Creek,Stream,WA,53,King,33,47.7117642,-122.3801294,4,13,Shilshole Bay,9/10/1979,,Flows NW to Puget Sound 4.8 km (3 mi) NE of Sunset Hill in Seattle.,
1510410,Point Robinson,Cape,WA,53,King,33,47.3881546,-122.3742913,2,7,Des Moines,9/10/1979,10/15/2012,Located at the eastern tip of Maury Island.,"In October 2012, the BGN was asked to affirm the name Point Robinson for Federal use. The request was made citing a discrepancy between various Federal products."
1510415,Trask Lake,Lake,WA,53,Mason,45,47.3339575,-122.9889331,109,358,Mason Lake,12/31/1992,9/19/2014,W of Mason Lake 9.4 km (5.8 mi) NW of Walkers Landing.,
1510417,Tucksel Point,Cape,WA,53,Mason,45,47.1678737,-122.8926409,3,10,Squaxin Island,9/10/1979,,"on S tip of Squaxin Island, in Puget Sound 3.2 km (2 mi) NNE of Boston Harbor.",A transliteration of the Skwaks-namish Indian word 'Txels' meaning 'rocks arranged like a man lying on his stomach'.
1510421,Evergreen Point,Cape,WA,53,King,33,47.6453765,-122.2401241,5,16,Kirkland,12/31/1992,,W of Fairweather Bay on the E shore of Lake Washington 4.5 km (2.8 mi) W of Bellevue.  (US-T121),
1510425,East Bay,Bay,WA,53,Thurston,67,47.0553741,-122.8956951,0,0,Tumwater,5/1/1989,,At the S end of Budd Inlet in the city of Olypia.,
1510426,North Fork Hunter Creek,Stream,WA,53,Stevens,65,48.1201665,-118.0838691,693,2274,Adams Mountain,5/1/1989,,"Flows NW then SW to join the South Fork to form Hunter Creek, 8.9 km (5.5 mi) E of Hunters.",
1510427,Jetty Island,Island,WA,53,Snohomish,61,48.006762,-122.2290262,0,0,Marysville,7/1/1989,,,"Formed along the breakwater between Possession Sound and Port Gardner, W of Everett."
1510428,Kiket Bay,Bay,WA,53,Skagit,57,48.4081586,-122.5637787,2,7,Anacortes South,7/1/1989,10/5/2011,,"In Skagit Bay, bound by Kiket Island on the N, Skagit Island on the W, and on the S by a line from the SE end of Hope Island to Snee-oosh Point."
1510429,Marlake,Lake,WA,53,King,33,47.2881117,-122.330385,66,217,Poverty Bay,7/1/1989,6/28/2011,1.6 km (1 mi) SW of Kitts Corner and 3.5 km (2.2 mi) NE of Tacoma.,Named for the Marckx family who uncovred the small cluster of springs that comprise the lake.
1510433,Crawdad Creek,Stream,WA,53,Snohomish,61,47.9609318,-122.019295,100,328,Snohomish,10/1/1989,,"Heads 0.6 mi (0.4 mi) W of the S end of Panther Lake, flows N to Panther Creek, 7.2 km (4.5 mi) NE of Snohomish.",
1510438,Burri Creek,Stream,WA,53,Snohomish,61,47.999541,-122.1373557,1,3,Everett,5/1/1990,,"Flows NW to Ebey Slough, 4 km (2.5 mi) E of Everett and 2.4 km (1.5 mi) N of Cavalero Corner.",Named for the Burri family who settled on farmland in which the stream drains; the family has fought for many years to keep the water quality at a high level and prevent soil erosion.
1510439,Massey Creek,Stream,WA,53,King,33,47.3962106,-122.3276235,1,3,Des Moines,5/1/1990,,"Flows W to Puget Sound, in the SW part of Des Moines and 3.7 km (2.3 mi) ENE of Robinson Point.","In 1885, Rev Thomas J Massey, founder of the Des Moines United Methodist Church, purchased the land where Massey Creek enters Puget Sound."
1510440,Cougar Creek,Stream,WA,53,Snohomish,61,48.1603764,-122.2295891,35,115,Arlington West,5/1/1990,,"Flows NE to Fish Creek, 3.2 km (2 mi) NW of the community of Smokey Point and 9.2 km (5.7 mi) SW of Arlington.",
1510441,Elwha Rock,Bar,WA,53,San Juan,55,48.5917687,-122.9121254,1,3,Shaw Island,6/1/1990,,"Off Orcas Island in Harney Channel, 2.6 km (1.6 mi) ESE of Orcas.",Named for the ferry Elwha which ran aground here in 1983.
1510443,Sacagawea and Papoose Rocks,Summit,WA,53,Skamania,59,45.6726168,-121.9739714,485,1591,Bonneville Dam,7/1/1990,10/14/2009,,"Named for Sacagawea, the Indian woman guide of the Lewis and Clark expedition and Jean Baptiste Charbonneau, her son born on the expedition."
1510444,Rolfe Cove,Bay,WA,53,San Juan,55,48.7484393,-122.8429634,0,0,Mount Constitution,7/1/1990,,,"Named for Hamilton Rolfe, Jr. who was fatally injured here in 1937."
1510448,Cascades Island,Island,WA,53,Skamania,59,45.6442837,-121.945637,6,20,Bonneville Dam,7/1/1990,,,Named for the former rapids that existed upstream.
1510452,Lake Myron,Lake,WA,53,Yakima,77,46.6221337,-120.5560594,343,1125,Yakima West,7/1/1990,6/28/2011,,"Named for Herman N Myron (1916-1971), long time resident of Yakima Valley and former Utilities Engr for the Washington  Dept of Highways."
1510561,McSorley Creek,Stream,WA,53,King,33,47.3728774,-122.3248453,2,7,Poverty Bay,9/1/1990,,Flows NW to Puget Sound at Salt Water State Park.,"Named for James McSorley, the first person to homestead in the area."
1510562,Thea Foss Waterway,Harbor,WA,53,Pierce,53,47.2623214,-122.4373462,2,7,Tacoma North,9/1/1990,,"Westernmost channel at the S end of Commencement Bay, in Tacoma.","Named for Thea Foss (1857-1927), pioneer business woman of Tacoma."
1510563,Kunz Lake,Swamp,WA,53,Lincoln,43,47.7755873,-118.5342395,738,2421,Creston,10/1/1989,5/3/2013,Located 1.2 mi NNE of Creston,
1510614,Sammamish River Regional Park,Park,WA,53,King,33,47.7053768,-122.1417905,11,36,Kirkland,4/1/1991,,Boundary is indefinite on Bothell map,
1510616,East Green River Park,Park,WA,53,King,33,47.2851009,-122.0540035,58,190,Black Diamond,4/1/1991,,Park exists in 4 parts,
1510639,Jefferson Park,Park,WA,53,King,33,47.5687099,-122.3054029,106,348,Seattle South,4/1/1991,,Location approx,
1510653,Martin Field,Park,WA,53,Walla Walla,71,46.0484692,-118.3963573,236,774,College Place,5/1/1991,,A school field,
1510683,Cedar River Park,Park,WA,53,King,33,47.4684337,-122.1512313,28,92,Renton,5/1/1991,,Park is divided into three discrete areas.,
1510684,San Juan Islands,Island,WA,53,San Juan,55,48.5831568,-122.9679588,43,141,Shaw Island,5/1/1991,,"Extends n from the Strait of Juan de Fuca between Rosario Strait on the E and Haro Strait on the W and Boundary Pass on the NW, 20 mi WSW of Bellingham; includes all islands, exposed rocks, shoals and reefs that are within the 1977 boundaries of San Juan County.",
1510687,Auburn Adventist Academy,School,WA,53,King,33,47.2808457,-122.1629079,120,394,Auburn,12/31/1992,9/15/2010,"5000 Auburn Way South, Auburn, WA  98092",
1510689,Beeks Spring,Spring,WA,53,Klickitat,39,45.9792927,-120.6072826,1197,3927,Lone Pine Butte,9/10/1979,,In the Simcoe Mountains on the S side of Bickleton Ridge 3.8 km (2.4 mi) E of Satus Pass.,
1510700,Eastern Washington University,School,WA,53,Spokane,63,47.4898893,-117.5829848,739,2425,Cheney,12/31/1992,5/23/2012,,Established in 1882. Present name adopted in 1977.
1510703,Hicklin Lake,Lake,WA,53,King,33,47.5032102,-122.344817,115,377,Seattle South,12/31/1992,9/12/2011,"4.5 acres; in Lakewood Park, 1 mi. SE of White Center; Sec 6, T23N, R4E, Willamette Meridian.","Named for Leonard Hicklin (1861-1931), early property owner."
1510707,Hamilton International Middle School,School,WA,53,King,33,47.6572807,-122.3380325,68,223,Seattle North,12/31/1992,12/15/2014,"1610 North 41st Street, Seattle, WA  98103-8299",
1510708,Harstine Island,Island,WA,53,Mason,45,47.2317623,-122.8862524,60,197,Squaxin Island,12/31/1992,,"Located W of Case Inlet in the southern portion of the Puget Sound, 16 km (10 mi) N of Olympia.",Named for Lieutenant Henry Hartstene (d. 1868).
1510716,Lenore Lake,Lake,WA,53,Grant,25,47.4873749,-119.5173034,329,1079,Little Soap Lake,9/10/1979,6/28/2011,Lenore Lake does not include the small reservoir (Alkali Lake) to the east of Route 17. The north end is located at 473147N1192942W; the south end is located at 472706N1193107W.,
1510728,Peter Point,Cape,WA,53,King,33,47.4756534,-122.4976297,3,10,Vashon,9/10/1979,,On the NW side of Vashon Island 0.32 km (0.2 mi) W of Colvos and 4.2 km (2.6 mi) NW of Vashon.,
1510735,Bastyr University,School,WA,53,King,33,47.7299788,-122.251706,122,400,Seattle North,12/31/1992,9/15/2010,"14500 Juanita Drive Northeast, Kenmore, WA  98028",
1510737,Sandford Point,Cape,WA,53,King,33,47.3989867,-122.5262402,4,13,Olalla,12/31/1992,,"Located on the Colvos Passage of the Puget Sound on Vashon Island, 3.5 km (2.2 mi) SE of Olalla and 5.6 km (3.5 mi) W of Burton.","Named by Comander Charles Wilkes for Thomas Sanford, quartermaster in one of the ships of the 1841 Expedition in the Puget Sound."
1510743,Tahoma Middle School,School,WA,53,King,33,47.4076352,-122.0149049,175,574,Maple Valley,12/31/1992,9/15/2010,"24425 Southeast 216th Street, Maple Valley, WA  98038",
1510776,Alfalfa,Populated Place,WA,53,Yakima,77,46.3304071,-120.2389415,218,715,Granger,9/10/1979,11/8/2006,,"Named for the quantity of alfalfa hay shipped from the train station. See ""Description of Washington State Town Names"", DeWitt C. Francis, 1971"
1510783,Appledale,Populated Place,WA,53,Douglas,17,47.3542974,-119.9745002,273,896,Appledale,9/10/1979,11/8/2006,,"Named because of the many apple orchards in the area. See ""Description of Washington State Town Names"", DeWitt C. Francis, 1971"
1510829,Bluelight,Populated Place,WA,53,Klickitat,39,46.0412409,-120.1772689,825,2707,Bluelight,9/10/1979,,,"Named in 1889 by Julius Martinet, postmaster."
1510891,Bretland,Populated Place,WA,53,Island,29,48.1220408,-122.4259842,18,59,Langley,12/31/1992,,"Located on Camano Island, 9.7 km (6 mi) N of Langley.",
1511788,Squaxin Island State Park (historical),Park,WA,53,Mason,45,47.1734292,-122.8943077,9,30,Squaxin Island,5/1/1992,12/27/2008,,The entry was originally recorded from the charts of the National Oceanic & Atmospheric Administration.
1511860,Bellevue Airfield (historical),Airport,WA,53,King,33,47.5820443,-122.1326217,104,341,Mercer Island,5/1/1992,8/15/2007,,Closed in 1983
1511885,Elma High School,School,WA,53,Grays Harbor,27,47.0039607,-123.4336237,17,56,Elma,5/1/1992,9/15/2010,"1235 Monte Elma Road, Elma, WA  98541",
1511903,Hood View Tracts,Populated Place,WA,53,Skamania,59,45.7253963,-121.596185,365,1197,Hood River,5/1/1992,,Location is approximate.,
1511907,Issaquah Airport,Airport,WA,53,King,33,47.5492674,-122.0542865,16,52,Issaquah,5/1/1992,,Abandoned 7/87.,
1511950,Aberdeen,Populated Place,WA,53,Grays Harbor,27,46.9753708,-123.8157218,3,10,Aberdeen,9/10/1979,3/21/2008,,"Named by Mrs. James Stewart for her home town of Aberdeen, Scotland. See ""Derivation of Washington State Town Names"", DeWitt C. Francis, 1971"
1511954,Albion,Populated Place,WA,53,Whitman,75,46.7909974,-117.2504529,685,2247,Colfax South,9/10/1979,3/21/2008,,"Named by an English miller named Thomas, in honor of early day English explorers who called the area Nova Albion. See ""Description of Washington State Town Names"", DeWitt C. Francis, 1971"
1511959,Algona,Populated Place,WA,53,King,33,47.2789896,-122.2520647,24,79,Poverty Bay,9/10/1979,3/21/2008,,"Originally Algoma, meaning Valley of the Flowers, but later changed to Algona by the postal authorities. See ""Description of Washington State Town Names"", DeWitt C. Francis, 1971"
1511961,Aloha,Populated Place,WA,53,Grays Harbor,27,47.2009183,-124.167956,18,59,Moclips,9/10/1979,11/8/2006,,"Named for the Hawaiian term for tender greeting. See ""Description of Washington State Town Names"", DeWitt C. Francis, 1971"
1511964,Anacortes,Populated Place,WA,53,Skagit,57,48.5126045,-122.6126718,6,20,Anacortes North,9/10/1979,3/21/2008,,"Amos Bowman plotted the town and named it for his wife's maiden name, Anna Curtis, in 1874. See ""Description of Washington State Town Names"", DeWitt C. Francis, 1971"
1511970,Arletta,Populated Place,WA,53,Pierce,53,47.2900966,-122.6676311,20,66,Fox Island,9/10/1979,11/8/2006,,"Named by Mrs. G.W. Powell in 1893; part of the name is from her eldest daughter, Arla, and part is from a city in Malta, Veletta. See ""Description of Washington State Town Names"", DeWitt C. Francis, 1971"
